报告期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业收入(万元),700838,401899,138754,882131,483895,227732,76647,754877,363781,227349,75771,764592,370754,201071,103325,586443,242081,200467,77988,568186,299350,132113,55362,529304,189962,82458,36930,367382,69901,37368,19471,238170,73204,33971,15230,301840,78858,47312,14199,250015,71758,27140,11885,261065,65481,51268,14431,129724,100775,63259,29370,140251,115518,74820,39879,
营业成本(万元),564249,321748,99179,703361,414105,186761,61193,646960,303728,193527,61862,652899,314216,170075,87805,469542,183999,157232,57447,441205,218791,91411,37876,379964,129044,59285,26934,257421,45025,24428,13706,173478,49695,24018,10185,199637,51271,31333,8598,159649,49368,17472,8366,222129,79554,62662,16475,135077,101005,61427,28589,155398,129337,86534,50026,
营业利润(万元),35096,19861,11156,47111,25339,13457,4455,29954,16731,8867,3854,22364,11095,4038,3472,27375,14533,10262,7346,38464,25040,10855,6315,54337,19657,5325,2945,48405,6839,3119,2530,31633,8294,3147,2310,61213,14071,6284,1771,58816,12383,4222,1877,-19891,-55366,-41669,-11648,-40118,-18160,-9704,-4306,-89055,-24940,-19750,-14538,
利润总额(万元),34857,19650,11166,45782,24720,12984,4454,25265,15322,8447,3936,23168,11751,4082,2930,25493,13423,9101,6734,36986,24793,10745,6027,54739,20420,6122,2590,47523,6639,3051,2427,30958,8428,3367,2281,58886,13940,6222,1749,58579,12263,4116,1874,-20455,-55099,-41229,-11606,1051,-17988,-9684,-4312,-86596,-24479,-19373,-14534,
所得税费用(万元),13922,7486,6012,22291,13529,8489,1857,13670,6674,4566,1837,11408,3296,1241,1095,11394,4415,3930,3348,12583,8295,4207,2274,18168,6387,1957,834,14888,2534,1072,850,7918,2954,922,822,14628,4540,2246,645,14577,3139,1069,527,10921,151,151,3,45,54,21,0,--,--,0,0,
净利润(万元),20935,12164,5154,23491,11192,4495,2597,11595,8649,3881,2099,11760,8455,2841,1835,14098,9008,5171,3386,24403,16498,6538,3753,36571,14033,4165,1755,32635,4105,1979,1578,23040,5474,2445,1459,44258,9400,3976,1104,44001,9124,3047,1347,-31376,-55250,-41379,-11609,1007,-18043,-9705,-4312,-86596,-24479,-19373,-14534,
基本每股收益,0.18,0.1,0.04,0.16,0.1,0.04,0.02,0.11,0.09,0.04,0.02,0.09,0.08,0.03,0.02,0.11,0.08,0.04,0.03,0.21,0.12,0.05,0.03,0.26,0.1,0.04,0.02,0.25,0.05,0.02,0.02,0.23,0.06,0.03,0.02,0.44,0.1,0.04,0.01,0.44,0.09,0.03,0.01,-0.3,-0.97,-0.72,-0.2,0.04,-0.29,-0.16,-0.07,-1.44,-0.37,-0.29,-0.22,
货币资金(万元),347705,426550,405412,382699,304239,436957,189989,255576,268452,233937,382929,424039,296042,433352,552549,202930,187527,222356,160547,219171,177346,201477,167948,388562,296875,301024,223612,238594,133056,171317,139029,125159,149585,96898,123202,148279,131350,69222,73394,83142,79095,48360,39489,82268,2708,3822,2085,3830,6114,5009,3781,3337,
应收账款(万元),12873,14045,14717,12503,916,1159,1058,1205,1588,1409,1588,20647,17231,17252,16778,16377,14694,14660,15968,28533,23841,27265,24926,24555,10695,458,523,550,1345,1350,1350,1350,1949,1949,3599,4951,3025,3025,3074,51647,8129,304,269,322,13068,22499,13947,15472,13358,13042,9207,8978,
存货(万元),4478639,3896230,3721487,3670346,3546619,3353849,3362395,3285588,3420407,3349813,3370784,3255926,3100166,2902789,2793684,2784208,2726319,2554779,2590774,2557006,2451502,2378614,2191571,2044244,2082590,1960569,1806779,1691172,1715138,1552541,1475292,1451022,1216350,1072765,778270,687299,765854,730078,599452,494099,458067,445157,390248,363184,33741,17202,32746,19866,36099,33944,31911,27342,
流动资产合计(万元),5561617,5304109,4858861,4738713,4605655,4640906,4378291,4259403,4329073,4241101,4270558,4170214,4124180,3838961,3874978,3397535,3221050,3109718,2987359,3009281,2844462,2824515,2676805,2651084,2576096,2428156,2275603,2079204,2008683,1875344,1778945,1751108,1581302,1342391,1185222,1104679,956936,863564,772567,715478,640355,553344,464810,471249,60385,52020,57580,49745,66996,61496,51626,47334,
固定资产净额(万元),--,82788,--,84803,39768,40221,40737,41275,41689,42093,42674,43263,43742,44364,44852,45274,45603,45981,46557,47166,55309,55903,56591,57298,56910,57232,58225,58924,4581,4769,2465,2579,1420,1304,1261,945,838,819,803,841,819,806,3962,4008,261842,267786,280285,286136,289381,295414,301531,306152,
资产总计(万元),5714855,5456382,5006750,4887834,4687767,4724537,4457494,4339490,4412093,4323827,4353534,4252536,4207260,3919502,3954466,3476090,3300665,3182812,3059884,3081763,2923527,2903287,2755114,2729893,2653075,2504638,2353066,2155854,2026850,1893753,1791380,1763438,1591947,1352341,1194894,1113781,965468,871746,780676,723585,647629,560597,474767,480541,379507,377102,395112,393233,410109,412848,409374,411726,
流动负债合计(万元),4833404,4562155,4055178,4002052,3883111,3861503,3740763,3467505,3536669,3313233,3289021,2969113,2970211,2911225,3015062,2784742,2699837,2528311,2433258,2500524,2309810,2331431,2263332,2263291,2250508,2213076,2021222,1820265,1700413,1487649,1440478,1425614,1260439,1076642,920632,856414,744423,680739,560770,498182,444671,397717,302599,306520,362641,346365,327383,313896,334336,326739,315913,318937,
非流动负债合计(万元),516891,590770,654080,596896,527499,595874,451920,609920,611606,751544,807244,1028485,984416,761258,696491,450271,366090,424100,398010,356010,396362,364462,287172,264172,215176,114038,156930,162430,181808,263600,209000,197500,208750,156950,156500,142314,142350,117736,149507,156107,147987,113987,124987,128187,3920,3920,11141,11141,15920,15920,17880,25599,
负债合计(万元),5350295,5152925,4709259,4598948,4410611,4457378,4192682,4077425,4148275,4064777,4096265,3997598,3954627,3672483,3711553,3235013,3065927,2952411,2831268,2856534,2706172,2695893,2550504,2527464,2465683,2327114,2178153,1982695,1882222,1751250,1649478,1623114,1469189,1233593,1077132,998728,886773,798475,710277,654289,592658,511704,427586,434707,366561,350285,338524,325037,350256,342659,333793,344536,
所有者权益(或股东权益)合计(万元),364560,303457,297492,288886,277156,267160,264811,262065,263818,259050,257269,254938,252633,247019,242913,241078,234738,230401,228616,225230,217354,207394,204609,202430,187392,177523,174914,173158,144629,142503,141902,140324,122757,118748,117762,115053,78695,73271,70400,69295,54971,48894,47181,45834,12946,26817,56588,68196,61851,70189,75581,67190,
