报告期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
固定资产净额(万元),--,28868,--,30226,28062,27840,27885,29265,27571,25834,22392,20119,17778,17754,22506,23038,21483,45998,46248,25271,25318,25737,26258,26759,26384,26894,26236,26655,18062,18762,17395,17845,17509,16188,17375,17713,18151,18687,18100,18588,19490,19733,20060,20825,22231,22861,23397,24203,24949,25586,22870,23424,
资产总计(万元),18009331,18277832,18197316,15545950,16060467,16192127,16279722,14240440,14304683,13111258,14446252,12755897,12370077,12317949,12818220,14114066,16622898,19272761,12606630,174072,210429,218175,210279,204733,235196,210777,177625,172844,175365,149730,152526,135391,144929,143171,112280,95450,96717,93955,93738,78282,83816,80730,83084,81565,87216,85373,82727,85961,96899,82891,84213,77014,
流动负债合计(万元),10747139,11115470,11427424,8901446,9341054,9755751,9905880,8461888,9356138,8213082,9447003,7564259,7703053,7658076,7950207,8832244,11370230,14039205,8831071,111423,151663,157422,149656,144203,174860,150546,114683,110031,112493,87527,90438,71816,81098,79808,52291,36816,37538,34961,35297,20034,27253,27544,30164,27705,33483,31931,29351,32821,44259,30765,32625,25430,
非流动负债合计(万元),3012031,3002905,2634163,2664495,2726757,2463061,2388055,1839710,1838891,1871842,2050339,2432202,1963342,1965848,2230600,2633547,2649520,2673412,1429044,707,728,735,743,751,592,641,3649,3656,4699,4844,4851,4858,4599,4599,1599,1599,3358,3358,3337,3341,3117,117,87,177,13,13,113,13,13,25,24,36,
负债合计(万元),13759170,14118375,14061588,11565942,12067811,12218812,12293935,10301598,11195029,10084925,11497342,9996461,9666395,9623924,10180807,11465791,14019750,16712617,10260115,112130,152391,158157,150398,144955,175452,151187,118331,113688,117192,92371,95289,76674,85697,84407,53891,38415,40895,38318,38634,23375,30370,27662,30252,27881,33497,31944,29464,32834,44272,30790,32649,25465,
所有者权益(或股东权益)合计(万元),4250161,4159457,4135728,3980009,3992656,3973315,3985787,3938842,3109654,3026333,2948910,2759437,2703681,2694025,2637413,2648274,2603148,2560144,2346516,61942,58038,60018,59881,59778,59744,59589,59293,59157,58173,57360,57237,58717,59232,58764,58389,57035,55822,55637,55104,54907,53447,53069,52832,53684,53719,53429,53262,53127,52626,52101,51563,51548,
期初现金及现金等价物余额(万元),4434295,4434295,4434295,4898698,4898698,4898698,4898698,6039850,6039850,6039850,6039850,7336675,7336675,7336675,7336675,4165698,4059507,4059507,4059507,23634,23634,23634,23634,22016,22016,22016,22016,15655,15655,15655,15655,12630,12630,12630,12630,11400,11400,11400,11400,14306,14420,14306,14420,9903,9903,9903,9903,10509,10509,10509,10509,8654,8654,8654,--,
经营活动产生的现金流量净额(万元),228544,246512,132257,-1392484,-524498,-911354,-1251625,-1323520,-317876,-267465,-142084,-394172,-957931,-599708,-627160,1086367,3768782,3622650,332852,17281,-3046,-144,-5299,-4857,-19001,-19871,-15142,10576,4872,-8957,-7955,-9871,-13730,-7725,-7957,1605,-2933,-2056,-1040,-1430,-5075,-587,165,11234,4120,3588,1671,-3893,-760,-844,-1502,4595,5982,-832,-3620,
投资活动产生的现金流量净额(万元),-26507,-16426,-10618,-53835,24997,-9811,-6510,-677328,-653600,-623315,-614922,-28349,-20272,-17190,-8835,-148717,-57044,-7705,-7045,-4684,-6278,-6159,-4047,-1709,-5671,-891,-638,-3459,-944,-1107,-621,-4160,-3066,-1859,-2447,-4519,-4083,-2197,-2045,-2102,-1839,-1783,-1126,-321,269,-1434,983,-2271,-3638,-1535,-339,-4424,-4137,-1577,-700,
筹资活动产生的现金流量净额(万元),1181582,1179851,1449360,981210,949989,956987,1160043,858559,258198,-96702,907793,-941437,-1069509,-1043793,-647445,2233310,2731716,2897993,1197420,-15924,14993,7421,14393,8349,22798,17429,9516,-709,6839,4815,10092,17103,17808,12010,8530,4153,3454,2119,2745,627,1275,-690,-781,-6349,-4338,-2809,-2290,5578,6272,1476,2150,1691,220,1894,2215,
现金及现金等价物净增加额(万元),1389019,1410662,1568652,-464403,455742,37549,-100805,-1141152,-717034,-989346,150162,-1358222,-2045422,-1658952,-1283800,3170977,6443642,6516496,1523617,-3164,5670,1118,5047,1618,-1874,-3333,-6264,6361,10768,-5250,1516,3025,1012,2426,-1873,1230,-3562,-2134,-339,-2906,-5640,-3061,-1743,4517,50,-654,365,-605,1874,-902,309,1854,2062,-518,-2105,
期末现金及现金等价物余额(万元),5823314,5844957,6002946,4434295,5354440,4936247,4797893,4898698,5322816,5050504,6190012,5978453,5291254,5677724,6052876,7336675,10503149,10576003,5583124,20470,29304,24751,28680,23634,20142,18683,15752,22016,26423,10405,17171,15655,13642,15056,10757,12630,7838,9266,11061,11400,8780,11246,12677,14420,9953,9249,10268,9903,12383,9606,10818,10509,10716,8136,--,		
		
  
