报告期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业收入(万元),36799,30771,13617,76107,33008,29645,13937,80382,49365,45039,20297,160263,79246,73069,45820,153077,64913,60288,27902,148008,63460,56321,39556,150538,63826,61064,31948,117081,36231,32062,15725,115299,43184,40448,27327,93780,51284,48683,34291,57912,35841,32898,21845,41693,29782,28242,19503,30092,18750,18538,11751,28458,16184,15120,12905,
营业成本(万元),25449,21255,9687,50542,22676,19658,9015,47348,27075,24186,10308,75312,37912,35128,23799,71806,31346,28279,12802,62232,28872,25334,17448,61524,28740,26671,14283,47604,16882,14158,7424,48259,18991,17175,10963,32150,18188,17124,10983,24827,17458,14430,8595,19183,13671,12492,7624,15466,11578,11308,5422,17269,10214,8610,6271,
营业利润(万元),-6601,-828,-1310,553,-3552,914,1121,13363,8813,11209,5332,57514,27533,27805,16049,54867,20795,22057,10492,54757,18489,19859,15148,58491,19635,22660,11591,43959,7448,9342,3716,42021,13435,15023,11467,40037,20096,22791,17762,18887,10021,11943,9189,5245,4940,9067,7889,4102,1035,2074,3292,2197,1162,3203,4805,
利润总额(万元),-6405,-639,-1292,-117,-3948,496,1182,13347,9289,11506,5511,58134,28105,28122,16209,55289,21416,22349,10630,55000,18433,20045,15297,57558,20312,23132,11952,43305,7539,9459,3718,41809,13565,15158,11538,38815,19932,23150,17809,18538,9793,12120,9247,6175,5154,9318,7924,4142,1122,2115,3292,2146,1212,3238,4860,
所得税费用(万元),57,57,0,2352,-1073,-826,5,-295,308,255,447,5875,2006,2176,387,1793,1273,896,452,1450,995,720,345,1059,755,537,292,929,662,505,245,533,360,256,131,362,5,5,0,92,92,91,0,17,842,920,848,-0,--,--,0,0,--,--,0,
净利润(万元),-6462,-696,-1292,-2469,-2875,1322,1177,13642,8981,11250,5064,52260,26099,25946,15822,53496,20143,21453,10177,53550,17438,19324,14952,56499,19558,22595,11660,42376,6876,8954,3473,41275,13204,14902,11407,38452,19927,23145,17809,18446,9701,12029,9247,6158,4312,8397,7076,4142,1122,2115,3292,2146,1212,3238,4860,
基本每股收益,0.01,0.04,0.01,0.04,0.01,0.04,0.02,0.19,0.13,0.14,0.05,0.5,0.27,0.26,0.14,0.44,0.2,0.2,0.25,1.08,0.46,0.46,0.3,0.96,0.38,0.44,0.21,0.73,0.16,0.2,0.09,0.66,0.25,0.27,0.41,1.19,0.69,0.84,0.63,0.53,0.25,0.37,0.27,0.01,0.06,0.28,0.24,0.04,-0.01,0.05,0.11,0.03,0.05,0.21,0.24,
货币资金(万元),42643,26839,20531,21373,47043,21643,29693,27676,54464,54636,44428,39718,67345,23655,60136,40682,71195,32661,26570,52383,65997,60109,142201,149227,146406,159025,151159,155726,98918,117938,120150,121495,79123,109902,118413,120928,62158,85803,90062,89830,45277,56918,54494,47753,26235,38969,39802,31961,17783,22848,23543,25099,
应收账款(万元),2581,8329,4202,2440,2263,6263,4249,3149,4429,21826,9274,5231,2160,20438,20009,8501,2808,18523,10690,6249,1583,20337,16142,7370,1817,16523,14226,6756,1788,13720,12253,11527,1060,1002,1278,550,1262,1522,842,352,1160,1682,997,584,2066,2090,1937,1302,1214,2338,662,1667,
存货(万元),64787,67021,74844,79090,84337,80031,87854,90905,62344,55920,63537,69743,47551,33194,40089,56078,60431,51510,61343,68406,64012,55370,58321,69497,59060,47016,54074,63189,48642,34080,36811,39471,33576,16327,19290,25340,16229,10738,14358,21880,17228,13555,17868,25332,25412,24365,25857,31070,32384,28274,30381,27532,
流动资产合计(万元),297849,276019,275949,289884,296649,284437,295002,358340,341219,358920,356338,370270,349963,339202,350409,353270,303799,304238,308326,329793,256576,273432,266506,286636,219277,231232,224969,230467,164347,178254,181335,182170,122824,136634,145428,153321,88678,105626,109187,116767,67146,76429,77573,77731,57069,68883,70306,67354,54623,57202,60341,59321,
固定资产净额(万元),--,63471,--,64921,60611,61910,59566,62293,54356,52624,53482,54383,53533,53857,55192,55952,55989,55754,55957,56317,55403,53839,54578,55076,54050,55175,55898,56551,42725,38260,38078,37944,35615,36033,36307,36727,34702,34706,35275,35348,33683,30344,30610,31098,29228,25520,25169,25618,20728,20103,19123,19215,
资产总计(万元),380898,360313,360663,375848,384207,372532,380576,444599,422579,439033,434520,446748,423829,414839,418647,422444,370406,370266,372982,394933,319622,337532,328955,349501,281928,294798,288220,294187,223443,233782,232216,228762,167379,180180,186814,195262,129529,145150,148669,156551,106123,112819,112718,113213,92154,101817,101510,98171,85548,86996,88819,87233,
流动负债合计(万元),67481,38309,40048,45227,55240,37224,42408,63682,48245,57873,55256,73573,81460,69808,75123,90150,72816,67657,66809,94936,62766,66346,67644,84528,52346,60295,60019,78083,48214,54266,55387,56436,27477,38133,43344,63283,17746,29100,33919,60726,15644,20216,21965,32674,13304,19332,19696,24420,14907,15358,15898,17516,
非流动负债合计(万元),2006,4807,4014,4152,2945,5090,5151,4977,3814,7876,7892,7052,3298,6796,10010,9443,3392,7850,10801,9665,2636,15569,6547,5680,2404,4287,6871,6434,1059,3268,4012,2983,100,546,1944,1861,134,1240,1755,639,1031,827,1759,793,949,499,1128,141,104,109,214,10,
负债合计(万元),69487,43116,44062,49380,58185,42314,47559,68658,52058,65749,63148,80625,84759,76604,85133,99593,76208,75507,77610,104601,65403,81915,74191,90208,54750,64583,66889,84517,49273,57535,59400,59419,27577,38680,45288,65144,17880,30339,35674,61365,16675,21043,23725,33466,14252,19831,20824,24561,15011,15467,16111,17526,
所有者权益(或股东权益)合计(万元),311412,317197,316600,326468,326022,330219,333017,375940,370521,373284,371372,366124,339070,338234,333514,322851,294198,294758,295372,290332,254220,255616,254764,259292,227178,230215,221330,209670,174170,176248,172816,169344,139803,141500,141525,130118,111648,114811,112995,95186,89448,91776,88994,79747,77901,81986,80686,73610,70536,71529,72708,69706,
