报告期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
流动资产合计(万元),85959,86959,87025,88010,78699,78940,80123,84962,79405,77016,76542,79408,73405,72357,69372,71981,70293,70839,42284,41371,43557,44977,43037,43221,41203,42490,30716,30256,29398,28948,28261,27916,28485,27389,27331,27058,25089,24647,24246,25411,24347,23838,22932,23360,22804,22095,21729,25472,23344,23034,23286,23340,
固定资产净额(万元),--,14316,--,14919,14854,15311,15511,16015,16169,16644,17306,17826,17187,17645,17948,18396,17284,17403,17504,18137,14693,15097,15318,15671,10980,10990,8823,8984,8845,8958,9166,9389,8994,9186,9309,9467,8845,9018,9137,9240,8312,8498,8582,8738,8541,8653,8631,7624,4600,4639,4724,4816,
资产总计(万元),155879,150194,143071,142003,121286,116680,118021,116448,107891,104934,103417,106628,103380,102075,99250,100054,95920,95219,66282,65896,65866,67450,64977,64948,63809,62548,44858,44321,43438,42726,42029,41852,41376,40152,40193,40108,38033,37524,37027,38336,36621,36263,35444,35966,35633,34788,34465,35766,34887,34231,34564,33906,
流动负债合计(万元),55945,53543,46722,47340,24952,22624,24110,26622,20111,18628,17390,21902,20335,20663,18517,22566,19654,20403,23049,22471,23410,26214,23769,24736,22386,23825,9168,9279,9256,9222,8686,9091,9265,8710,8880,9213,7541,7613,7258,8947,7556,7684,6912,7798,7616,7092,4452,5467,3984,3762,3817,4364,
非流动负债合计(万元),3,3,3,3,4503,4503,4503,2003,2001,2001,2001,2001,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,1,2,--,--,--,--,2702,3302,4302,4100,4284,3300,
负债合计(万元),55948,53546,46725,47343,29455,27127,28613,28625,22112,20629,19391,23903,22335,22663,20517,22566,19654,20403,23049,22471,23410,26214,23769,24736,22386,23825,9168,9279,9256,9222,8686,9091,9265,8710,8880,9213,7541,7613,7258,8947,7557,7687,6912,7798,7616,7092,7154,8768,8286,7862,8101,7664,
所有者权益(或股东权益)合计(万元),99931,96648,96346,94661,91832,89553,89408,87823,85779,84305,84026,82725,81045,79412,78733,77487,76266,74815,43232,43425,42456,41235,41208,40211,41423,38723,35690,35042,34181,33504,33344,32761,32112,31441,31313,30895,30492,29911,29769,29389,29064,28576,28532,28168,28017,27697,27311,26997,26601,26369,26463,26242,
期初现金及现金等价物余额(万元),24413,24413,24413,38423,38423,38423,38423,41857,40674,41857,43107,40674,40674,40674,40674,10543,10543,10543,10543,11525,11525,11525,11525,8772,10392,8772,7297,7012,7012,7012,7072,7290,7490,7290,7490,8029,8229,8029,8065,7166,7166,7166,7166,8392,8392,8392,8392,7678,7678,--,0,10628,10628,--,0,
经营活动产生的现金流量净额(万元),1398,1122,-3882,-9200,548,2504,1829,364,2510,697,-1389,7029,4949,990,-963,6212,4941,1473,-762,6950,1529,1251,-96,3717,1126,492,256,1694,880,250,264,2400,271,230,74,843,707,163,-218,1383,-511,-630,-161,1744,282,-758,-495,803,583,-81,-435,1014,-328,-282,-509,
投资活动产生的现金流量净额(万元),-18361,-11175,-4453,-4926,-7356,-4542,-2434,-483,702,3074,-800,-4421,-4138,-1483,-187,-3156,-3238,-2551,-43,-2485,-1210,-1396,-92,-3058,-2663,-2372,-250,-629,-591,-292,-42,-1900,-425,-341,-170,-1017,-389,-165,-117,-1338,-400,-263,-126,-3283,-3286,-3031,-2532,449,-1126,-1047,-375,-3522,-1268,-1083,-257,
筹资活动产生的现金流量净额(万元),7917,4457,3888,79,-1532,-1593,-820,-3272,-3197,-2796,-404,-1483,-1361,-245,-123,27025,27580,28323,1467,-5456,-2161,-1519,-200,2110,-666,-176,-71,-780,-703,-142,-73,-778,-702,-722,-165,-564,-1546,-377,-61,853,-336,-29,-154,313,1691,1251,1087,-540,-567,-161,702,-431,1678,2014,2068,
现金及现金等价物净增加额(万元),-9037,-5588,-4471,-14010,-8363,-3686,-1425,-3434,35,976,-2594,1183,-581,-748,-1278,30132,29262,27239,653,-983,-1846,-1657,-378,2753,-2190,-2056,-64,285,-415,-184,149,-279,-856,-833,-261,-739,-1228,-379,-397,899,-1246,-922,-441,-1226,-1313,-2538,-1940,714,-1110,-1289,-107,-2950,82,649,1302,
期末现金及现金等价物余额(万元),15376,18826,19942,24413,30060,34737,36999,38423,40709,42833,40514,41857,40093,39926,39396,40674,39805,37781,11196,10543,9679,9868,11147,11525,8203,6716,7233,7297,6597,6828,7221,7012,6634,6458,7229,7290,7001,7651,7668,8065,5920,6244,6725,7166,7078,5854,6452,8392,6569,--,0,7678,10710,--,0,		
		
  
