报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
应收账款周转率(次),4.25,2.91,1.22,5.03,3.16,2,1,4.75,4.11,2.71,1.07,9.56,5.25,2.82,1.07,5.64,696.14,467.28,--,--,450.69,115.39,69.53,879.28,710.85,321.17,79.87,687.66,153.3,81.16,35.42,712.49,254.76,52.39,32.65,82.68,76.74,18.9,13.61,69.63,6.83,9.42,3.19,44.3,25.15,21.07,15.5,89.61,83.24,48.04,24.84,31.57,0.33,0.25,0.24,2.79,2.08,1.33,0.78,2.01,1.08,0.65,0.2,1.54,1.08,0.74,0.31,1.08,0.68,0.45,0.2,1.39,0.7,1.26,0.53,1.26,0.58,1.73,0.96,4.01,5.92,11.41,17.67,14.59,
应收账款周转天数(天),63.57,61.83,73.64,71.64,85.42,89.81,90.26,75.81,65.66,66.36,84.14,37.65,51.38,63.75,83.91,63.79,0.39,0.39,--,--,0.6,1.56,1.29,0.41,0.38,0.56,1.13,0.52,1.76,2.22,2.54,0.51,1.06,3.44,2.76,4.35,3.52,9.52,6.61,5.17,39.51,19.1,28.26,8.13,10.73,8.54,5.81,4.02,3.24,3.75,3.62,11.4,821.42,706.44,379.91,129.19,129.79,135.08,114.66,178.84,250.79,278.72,450.45,234.24,250.86,244.13,289.11,332.35,399.59,403.14,439.88,259.5,258.36,286.67,339.94,286.12,308.43,208.42,187.72,89.69,30.42,31.56,20.37,24.68,
存货周转率(次),0.01,0,0,0.03,0.02,0.01,0,0.01,0.01,0.01,0,0.14,0.12,0.1,0.04,0.35,0.11,0.05,0.03,0.25,0.11,0.03,0.02,0.19,0.13,0.05,0.01,0.1,0.02,0.01,0,0.14,0.05,0.01,0.01,0.1,0.09,0.04,0.03,0.17,0.01,0.01,0,0.06,0.03,0.03,0.02,0.22,0.16,0.13,0.06,0.25,0.3,0.25,0.22,4.01,2.48,1.81,0.99,4.44,2.72,1.82,0.57,2.33,1.31,0.89,0.37,2.99,3.15,2.12,1.46,5.12,1.66,3.17,1.48,2.97,1.72,3.27,1.62,3.66,0,5.63,6.43,6.49,
固定资产周转率(次),--,11.95,--,20.01,--,9.07,--,16.76,--,7.17,--,36.03,--,14.21,--,28.8,--,5.18,--,23.25,--,3.98,--,16.97,--,4.68,--,15.76,--,6.17,--,58.51,--,4.85,--,34.85,--,13.88,19.72,51.91,--,6.41,--,39.65,--,20.22,--,148.16,--,61.11,--,8.32,0.05,0.04,0.04,0.67,0.59,0.39,0.21,0.55,0.31,0.14,0.05,0.48,0.39,0.27,0.11,0.71,0.56,0.38,0.21,1.41,0.71,1.46,0.66,1.66,0.68,1.54,0.73,1.61,0.75,2.03,2.2,0.59,
总资产周转率(次),0.11,0.08,0.05,0.15,0.12,0.08,0.03,0.17,0.11,0.08,0.03,0.37,0.23,0.15,0.05,0.32,0.14,0.07,0.03,0.3,0.14,0.05,0.03,0.21,0.14,0.05,0.02,0.12,0.02,0.01,0.01,0.15,0.06,0.01,0.01,0.1,0.09,0.04,0.03,0.17,0.02,0.02,0.01,0.14,0.08,0.07,0.05,0.38,0.28,0.21,0.1,0.39,0.03,0.03,0.03,0.4,0.32,0.22,0.12,0.2,0.11,0.05,0.02,0.12,0.08,0.06,0.02,0.12,0.09,0.06,0.03,0.24,0.14,0.3,0.13,0.33,0.15,0.34,0.19,0.62,0.3,1.35,1.12,0.59,
存货周转天数(天),51923.08,94736.84,--,12543.55,14361.7,17475.73,75000,58064.52,33750,26865.67,19565.22,2652.91,2179.18,1783.94,2374.67,1034.19,2470.27,3879.31,3557.31,1425.18,2419.35,5787.78,4326.92,1862.39,2034.66,3643.72,6382.98,3654.82,14285.71,19780.22,19565.22,2571.43,5684.21,20000,13432.84,3711.34,2960.53,4235.29,2752.29,2181.82,19424.46,13043.48,52941.18,5960.26,8256.88,6020.07,3673.47,1619.43,1699.18,1381.43,1557.09,1434.83,908.78,716.28,404.49,89.87,108.88,99.49,91.13,81.01,99.41,98.99,158.93,154.76,206.06,201.77,242.13,120.34,85.73,84.71,61.81,70.28,108.23,113.43,121.89,121.36,104.39,110.07,111.43,98.4,--,63.95,55.97,55.43,
总资产周转天数(天),2468.01,2203.18,1832.99,2359.11,2218.57,2380.95,2647.06,2142.86,2504.64,2362.2,2647.06,967.74,1189.95,1228.67,1642.34,1138.88,1905.43,2727.27,2912.62,1198,1916.25,3643.72,3333.33,1729.94,1985.29,3409.09,5660.38,3127.72,10887.1,13235.29,15000,2408.03,4433.5,14754.1,11842.11,3536.35,3135.89,4306.22,3000,2101.58,12796.21,8530.81,11250,2591.79,3524.8,2620.09,1685.39,955.67,960.85,864.14,936.52,911.85,7826.09,6293.71,3370.79,904.52,833.33,837.21,781.25,1762.11,2383.05,3862.66,5454.55,3007.52,3225.81,3125,3846.15,2919.71,3033.71,2960.53,3071.67,1523.49,1288.48,1196.01,1337.3,1085.97,1238.82,1052.63,931.68,584.61,594.26,266.69,321.37,615.38,
流动资产周转率(次),0.17,0.13,0.08,0.26,0.2,0.13,0.06,0.29,0.18,0.13,0.06,0.57,0.34,0.22,0.08,0.41,0.15,0.07,0.03,0.32,0.15,0.05,0.03,0.22,0.14,0.06,0.02,0.12,0.03,0.01,0.01,0.15,0.06,0.01,0.01,0.1,0.09,0.04,0.03,0.17,0.02,0.02,0.01,0.14,0.08,0.07,0.05,0.38,0.28,0.21,0.1,0.41,0.06,0.05,0.05,0.68,0.53,0.36,0.19,0.31,0.17,0.07,0.02,0.17,0.12,0.08,0.03,0.16,0.12,0.08,0.04,0.33,0.22,0.47,0.2,0.48,0.21,0.48,0.28,1.02,0.51,4.01,5.09,420.28,
流动资产周转天数(天),1561.6,1406.25,1096.22,1376.15,1357.47,1433.12,1570.68,1261.39,1488.42,1398.6,1541.1,629.15,783.06,808.26,1115.24,886.92,1797.6,2567.76,2743.9,1129.23,1809.65,3448.28,3146.85,1635.62,1880.22,3231.6,5389.22,3035.41,10588.24,12857.14,14516.13,2398.4,4411.76,14754.1,11842.11,3519.06,3117.78,4275.53,2980.13,2088.17,12676.06,8490.57,11111.11,2573.27,3497.41,2601.16,1672.86,947.62,953.39,857.14,926.88,875.27,4390.24,3543.31,1890.76,527.47,505.43,506.76,465.84,1155.7,1589.17,2553.19,3658.54,2139.04,2341.72,2264.15,2795.03,2237.41,2335.64,2272.73,2452.32,1107.35,812.27,773.36,893.74,744.57,850.26,752.35,632.69,351.77,355.66,89.77,70.77,0.86,
经营现金净流量对销售收入比率(%),0.3,0.22,-0.05,1.84,2.43,2.86,4.22,-0.08,-0.37,-0.3,-0.9,0.54,0.55,0.32,0.47,0.45,0.75,1.19,1.37,0.41,0.61,1.36,1.36,0.75,0.75,1.25,0.43,0.02,1.5,3.21,6.2,0.3,1.31,10.48,17.52,0.32,0.03,-1.18,-1,0.73,8,6.1,3.84,-0.03,-0.79,-0.44,-1.08,0.22,0.08,0.05,-0.51,-1.51,0.05,0.06,0.07,0.49,0.54,0.86,0.91,0.03,0.05,-0.04,0.51,-0.03,-0.03,-0.09,-0.21,0.15,0,0.44,--,-0.41,0.21,0.34,-0.22,0.12,0.32,-0.24,--,--,--,--,--,--,
资产的经营现金流量回报率(%),0.04,0.02,-0,0.25,0.29,0.2,0.14,-0.01,-0.04,-0.02,-0.03,0.21,0.13,0.05,0.03,0.11,0.1,0.08,0.04,0.13,0.09,0.07,0.04,0.16,0.1,0.06,0.01,0,0.04,0.04,0.04,0.04,0.08,0.12,0.13,0.03,0,-0.05,-0.03,0.12,0.15,0.12,0.03,-0,-0.06,-0.03,-0.06,0.08,0.02,0.01,-0.05,-0.32,0,0,0,0.22,0.18,0.19,0.11,0.01,0.01,-0,0.01,-0.01,-0,-0.01,-0.01,0.02,0,0.03,--,-0.09,0.03,0.09,-0.03,0.04,0.05,-0.07,--,--,--,--,--,--,
经营现金净流量与净利润的比率(%),0.77,0.44,-0.06,4.56,8.53,11.4,14.77,-0.18,-1.21,-0.73,-2.44,1.39,2.01,1.26,3.83,1.75,9.62,7.34,18.52,4.32,6.33,10.64,18.31,17.64,32.23,35.17,12.3,0.42,68.53,102.36,132.28,7.71,13.73,224.39,2815.36,13.01,--,--,--,24.55,473.83,354.31,103.1,-0.05,-2.73,-1.43,-3.41,0.98,0.34,0.25,-2.94,-10.71,--,--,0.21,6.82,8.69,8.26,1.81,0.03,0.02,-0.06,--,--,--,--,--,--,--,--,--,--,1.65,1.89,-1.75,0.68,2.15,-1.26,--,--,--,--,--,--,
经营现金净流量对负债比率(%),0.07,0.04,-0,0.52,0.49,0.33,0.24,-0.02,-0.07,-0.04,-0.06,0.35,0.19,0.07,0.04,0.15,0.15,0.12,0.06,0.2,0.13,0.09,0.05,0.22,0.14,0.08,0.01,0,0.05,0.06,0.05,0.06,0.11,0.16,0.17,0.05,0,-0.07,-0.04,0.17,0.2,0.16,0.04,-0.01,-0.08,-0.04,-0.08,0.11,0.03,0.01,-0.06,-0.39,0,0,0,0.14,0.11,0.12,0.07,0.01,0.01,-0,0.01,-0,-0,-0.01,-0.01,0.02,0,0.03,--,-0.11,0.08,0.23,-0.06,0.08,0.1,-0.15,--,--,--,--,--,--,
现金流量比率(%),8.42,4.44,-0.56,63.75,62.24,42.03,27.73,-2.53,-9.33,-4.99,-7.7,44.86,26.42,9.03,4.64,18.58,15.24,11.71,6.27,19.96,14.27,10.6,5.92,25.6,16.37,10.01,1.09,0.29,6.04,7.31,6.39,7.87,12.53,18.18,17.59,5.37,0.7,-12.89,-7.37,28.48,35.01,23.72,6.1,-0.77,-17.55,-7.19,-15.48,18.93,5.13,2.27,-9.58,-61.71,0.09,0.1,0.11,13.74,11.5,12.18,6.91,0.9,0.78,-0.12,0.52,-0.32,-0.28,-0.54,-0.55,2.24,0,3.84,--,-13.13,10.29,22.72,-7.83,8.1,10.62,-16.49,--,--,--,--,--,--,</tr>

		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
